#ZVView-data-copy:  12-Mar-2026 01:30:19
#=======================================
#
#name:   CENDL-3.2: U-235(N,F)
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  45407
#data...
#            X            Y
#          MeV        barns
    0.00066654      18.0307 
   0.000666574      17.1668 
   0.000666607      16.3934 
   0.000666641      15.7094 
   0.000666678      15.0533 
   0.000666718      14.4477 
   0.000666759       13.949 
   0.000666799      13.5435 
   0.000666842      13.1987 
   0.000666892      12.8845 
   0.000666946      12.6167 
   0.000667065      12.1603 
   0.000667204      11.6312 
   0.000667342      11.0119 
   0.000667536      10.1132 
   0.000667638      9.70031 
   0.000667757      9.28803 
   0.000667894      8.89544 
   0.000668256      7.97567 
   0.000668365      7.65446 
   0.000668449      7.35964 
   0.000668524      7.04713 
   0.000668598      6.69287 
   0.000668675      6.27705 
   0.000668759      5.78167 
   0.000668905       4.8835 
   0.000668968      4.51968 
   0.000669028      4.20235 
   0.000669081      3.94909 
   0.000669116      3.79821 
    0.00066916      3.63411 
    0.00066919      3.53448 
   0.000669234      3.41007 
   0.000669279      3.31093 
   0.000669323      3.23689 
   0.000669368      3.18762 
   0.000669412      3.16222 
   0.000669435      3.15817 
   0.000669481       3.1676 
    0.00066953      3.20359 
   0.000669568      3.24857 
   0.000669613      3.32037 
   0.000669657      3.41215 
   0.000669696      3.50875 
   0.000669736      3.62271 
   0.000669793      3.80982 
   0.000669846      4.00947 
   0.000669913      4.29281 
    0.00066999      4.64704 
   0.000670124      5.29379 
   0.000670203       5.6409 
   0.000670249      5.82404 
   0.000670296       5.9813 
   0.000670343      6.10786 
   0.000670391      6.20211 
   0.000670424      6.24406 
   0.000670479      6.27467 
   0.000670485      6.27507 
   0.000670542      6.25104 
   0.000670599      6.18387 
   0.000670682      6.03224 
   0.000670786      5.82763 
   0.000670838      5.75406 
   0.000670877      5.72445 
   0.000670897      5.72015 
   0.000670929      5.73113 
   0.000670969      5.77818 
   0.000670995      5.83235 
   0.000671034      5.95088 
   0.000671063      6.07085 
   0.000671093       6.2209 
   0.000671123      6.40151 
   0.000671153      6.61193 
   0.000671193      6.93845 
   0.000671233      7.31588 
   0.000671269      7.70744 
   0.000671306      8.13665 
   0.000671356      8.77109 
   0.000671406      9.44916 
   0.000671496      10.7495 
   0.000671612      12.4602 
   0.000671672      13.2836 
   0.000671741      14.1441 
   0.000671805      14.8324 
   0.000671864      15.3601 
   0.000671914      15.7197 
   0.000671977      16.0655 
   0.000672034      16.2684 
   0.000672103      16.3923 
   0.000672146      16.4084 
    0.00067223      16.3251 
   0.000672307       16.146 
   0.000672428      15.7326 
   0.000672607      14.9656 
   0.000672802      14.0247 
   0.000672962      13.1592 
   0.000673161      12.0185 
   0.000673231      11.6847 
   0.000673282      11.5054 
   0.000673323       11.417 
    0.00067336      11.3908 
   0.000673385      11.4076 
   0.000673425      11.4987 
   0.000673459      11.6416 
   0.000673492      11.8506 
   0.000673523      12.1045 
   0.000673553      12.4196 
   0.000673584      12.7967 
   0.000673626      13.4044 
   0.000673658      13.9548 
   0.000673701      14.7825 
   0.000673745      15.7024 
   0.000673811      17.2423 
   0.000673921      19.8666 
   0.000673977      21.1009 
   0.000674026      22.0185 
   0.000674068      22.6776 
   0.000674104      23.1149 
   0.000674137      23.3965 
   0.000674169      23.5597 
   0.000674199      23.6106 
   0.000674237       23.527 
   0.000674276      23.2643 
     0.0006743      23.0302 
    0.00067434       22.488 
   0.000674376      21.8641 
   0.000674416      21.0368 
   0.000674461      19.9898 
   0.000674509      18.7218 
    0.00067459      16.4383 
   0.000674685      13.7155 
   0.000674733        12.42 
   0.000674773      11.4132 
   0.000674803       10.711 
    0.00067484      9.92784 
   0.000674865      9.43834 
   0.000674896      8.88045 
   0.000674925      8.41805 
   0.000674957      7.98137 
   0.000674984       7.6722 
   0.000675011      7.41306 
   0.000675038      7.20387 
   0.000675064      7.04435 
   0.000675087      6.94628 
    0.00067511      6.88442 
   0.000675138      6.85733 
   0.000675156      6.86737 
    0.00067518      6.91344 
   0.000675204      6.99637 
   0.000675228      7.11566 
   0.000675258      7.31987 
   0.000675289      7.58162 
   0.000675318      7.88872 
   0.000675346      8.22201 
   0.000675373      8.60074 
   0.000675397      8.95909 
   0.000675425      9.43969 
   0.000675451      9.92957 
   0.000675488      10.6773 
   0.000675523      11.4697 
   0.000675555      12.2578 
   0.000675586      13.0934 
   0.000675628      14.2733 
   0.000675675      15.7474 
   0.000675715      17.1117 
   0.000675756      18.5566 
   0.000675817      20.8509 
   0.000675944      25.8834 
   0.000676024      29.0155 
   0.000676074      30.8458 
   0.000676124      32.5199 
   0.000676175      34.0163 
   0.000676228      35.3037 
   0.000676273      36.1841 
   0.000676318      36.8229 
   0.000676368      37.2776 
   0.000676416      37.4631 
   0.000676428      37.4728 
   0.000676465      37.4204 
   0.000676518      37.1453 
   0.000676572      36.6792 
   0.000676672      35.4782 
   0.000676879      32.7398 
    0.00067706      30.6683 
   0.000677356      27.3029 
   0.000677433      26.5906 
   0.000677485       26.244 
    0.00067754      26.0378 
   0.000677579      26.0114 
   0.000677628      26.1282 
   0.000677677      26.4181 
    0.00067771      26.7042 
   0.000677768      27.3769 
   0.000677826      28.2161 
   0.000677972      30.5578 
   0.000678038      31.4626 
   0.000678083      31.9285 
   0.000678126      32.2176 
   0.000678173      32.3425 
   0.000678181      32.3427 
    0.00067823      32.1999 
   0.000678269      31.9031 
   0.000678309      31.4463 
   0.000678335      31.0564 
   0.000678386      30.1249 
   0.000678437      28.9871 
     0.0006785      27.3676 
   0.000678598      24.5596 
   0.000678689      21.8818 
   0.000678752      20.1881 
   0.000678801      18.9555 
   0.000678845      17.9653 
   0.000678889      17.0901 
   0.000678932       16.366 
   0.000678976      15.7331 
   0.000679021      15.2154 
   0.000679051      14.9377 
   0.000679084      14.6969 
   0.000679118      14.5175 
   0.000679154      14.3846 
   0.000679201       14.306 
    0.00067922      14.2993 
   0.000679268      14.3375 
   0.000679305      14.4129 
     0.0006794      14.7082 
   0.000679508      15.0699 
   0.000679567      15.2062 
   0.000679628      15.2661 
   0.000679688      15.2218 
   0.000679751      15.0504 
   0.000679812       14.763 
   0.000679855      14.4852 
   0.000679903      14.1108 
   0.000679971      13.4857 
   0.000680049      12.6538 
   0.000680238      10.4793 
   0.000680301      9.80503 
   0.000680353      9.29598 
   0.000680405      8.84991 
   0.000680452      8.51802 
   0.000680498        8.254 
   0.000680529      8.11968 
    0.00068056      8.02144 
   0.000680591      7.96162 
   0.000680622      7.94254 
   0.000680653      7.96657 
   0.000680687      8.04831 
   0.000680715      8.15792 
   0.000680743       8.3087 
   0.000680771       8.5025 
   0.000680799      8.74112 
   0.000680827      9.02635 
   0.000680855      9.35994 
   0.000680883       9.7435 
    0.00068091      10.1672 
   0.000680937      10.6285 
   0.000680963      11.1385 
    0.00068099      11.6978 
   0.000681017      12.3069 
   0.000681056       13.314 
   0.000681096      14.4319 
   0.000681138      15.7163 
   0.000681181      17.1428 
   0.000681223      18.6726 
   0.000681273      20.5547 
   0.000681347       23.528 
   0.000681466      28.3871 
   0.000681532      30.8539 
   0.000681591      32.8418 
   0.000681641      34.2617 
   0.000681683      35.2479 
    0.00068173      36.1096 
   0.000681778      36.6741 
   0.000681822      36.9168 
   0.000681836      36.9349 
   0.000681877      36.8344 
   0.000681916      36.5243 
   0.000681955      36.0143 
   0.000681994      35.3174 
   0.000682033      34.4504 
   0.000682077      33.2972 
    0.00068213      31.6769 
   0.000682202      29.2522 
   0.000682386      22.5436 
   0.000682454      20.1844 
   0.000682497      18.8335 
   0.000682546      17.3733 
    0.00068259      16.1704 
   0.000682634      15.0785 
   0.000682673      14.2027 
   0.000682713       13.403 
   0.000682755      12.6626 
   0.000682792      12.0839 
   0.000682829      11.5691 
   0.000682863      11.1633 
   0.000682905      10.7257 
   0.000682951      10.3351 
   0.000682994      10.0371 
   0.000683031      9.82755 
   0.000683069      9.65974 
   0.000683125      9.47786 
   0.000683181       9.3701 
   0.000683245      9.32641 
    0.00068329      9.34046 
   0.000683349      9.40916 
   0.000683407      9.52853 
   0.000683483      9.74381 
   0.000683559      10.0091 
   0.000683727      10.6342 
   0.000683803      10.8565 
    0.00068386      10.9715 
   0.000683927      11.0355 
   0.000683945      11.0382 
   0.000684006      11.0006 
   0.000684046      10.9375 
   0.000684107      10.7867 
   0.000684168       10.582 
   0.000684266      10.1811 
   0.000684411       9.5671 
   0.000684489       9.2943 
   0.000684552      9.12082 
    0.00068462      8.98609 
   0.000684678      8.91088 
   0.000684752      8.86181 
   0.000684806      8.85178 
    0.00068494      8.88679 
   0.000685137        9.013 
   0.000685398      9.20981 
   0.000685473       9.2301 
   0.000685538      9.21183 
   0.000685617      9.12839 
   0.000685668        9.029 
   0.000685727      8.86734 
   0.000685794      8.61804 
   0.000685852      8.35082 
   0.000685909      8.03817 
   0.000685986      7.55813 
   0.000686084      6.88616 
   0.000686236      5.80506 
   0.000686311       5.3007 
   0.000686377      4.89306 
   0.000686441      4.54195 
   0.000686482      4.33468 
    0.00068653      4.11242 
   0.000686579      3.91214 
   0.000686628      3.72962 
   0.000686677      3.56505 
   0.000686736      3.38567 
   0.000686814      3.17646 
   0.000686907      2.94968 
   0.000686995      2.75717 
   0.000687074      2.60216 
   0.000687118      2.52673 
    0.00068717      2.44986 
   0.000687219      2.39084 
    0.00068726      2.35357 
   0.000687297      2.32963 
   0.000687344      2.31353 
   0.000687367      2.31152 
   0.000687418      2.32053 
   0.000687468      2.34681 
   0.000687501      2.37312 
   0.000687555      2.42809 
   0.000687619       2.5106 
   0.000687699      2.63493 
   0.000687764      2.74941 
    0.00068783      2.87993 
    0.00068788      2.99152 
   0.000687931      3.11861 
   0.000687981      3.26734 
   0.000688023        3.415 
   0.000688061       3.5713 
     0.0006881      3.75363 
   0.000688125      3.88957 
   0.000688158      4.09099 
   0.000688191      4.32074 
   0.000688224      4.58182 
   0.000688257      4.87701 
    0.00068829       5.2088 
   0.000688323      5.57921 
   0.000688357      5.98974 
    0.00068839      6.44118 
   0.000688424       6.9544 
   0.000688459      7.51092 
   0.000688493      8.10861 
   0.000688539      8.96346 
    0.00068859      9.98582 
   0.000688748       13.281 
   0.000688805      14.4021 
    0.00068886      15.3764 
   0.000688904      16.0473 
   0.000688944      16.5589 
   0.000688981      16.9268 
   0.000689014      17.1724 
   0.000689053      17.3516 
    0.00068909      17.4124 
    0.00068912      17.3817 
   0.000689161      17.2263 
   0.000689205      16.9246 
    0.00068924       16.596 
   0.000689279      16.1531 
   0.000689334       15.405 
   0.000689426      13.9845 
    0.00068951      12.6762 
   0.000689557      12.0086 
   0.000689595      11.5258 
   0.000689633      11.1079 
   0.000689671      10.7639 
   0.000689701      10.5548 
   0.000689731      10.3894 
   0.000689761      10.2777 
   0.000689792      10.2195 
   0.000689812      10.2099 
   0.000689842      10.2378 
   0.000689873      10.3147 
   0.000689914      10.4874 
   0.000689955      10.7295 
   0.000689996      11.0271 
    0.00069006      11.5723 
   0.000690171      12.5419 
   0.000690233      13.0011 
   0.000690273       13.233 
   0.000690319      13.4236 
   0.000690369      13.5185 
   0.000690386      13.5233 
    0.00069042      13.4894 
   0.000690461      13.3716 
   0.000690505      13.1525 
   0.000690547      12.8622 
   0.000690587      12.5217 
   0.000690631      12.0808 
    0.00069068      11.5379 
   0.000690849      9.50117 
   0.000690906      8.88377 
   0.000690954      8.41918 
   0.000690992      8.10129 
   0.000691027        7.859 
   0.000691065      7.64264 
   0.000691096      7.51014 
   0.000691127      7.41802 
   0.000691157      7.36872 
   0.000691176      7.35721 
   0.000691205       7.3701 
   0.000691233      7.41936 
   0.000691269      7.53217 
   0.000691299      7.66679 
   0.000691328      7.83926 
   0.000691362        8.084 
   0.000691395      8.37773 
   0.000691436      8.78937 
   0.000691471      9.20558 
   0.000691506       9.6715 
   0.000691541      10.1855 
   0.000691586       10.909 
   0.000691614      11.3842 
   0.000691668      12.4076 
   0.000691715       13.355 
   0.000691785      14.8559 
    0.00069187      16.8241 
   0.000692091      22.0836 
   0.000692196      24.4533 
   0.000692289      26.4168 
   0.000692389      28.3657 
   0.000692466      29.7264 
   0.000692547      30.9829 
   0.000692617      31.9102 
   0.000692673      32.4994 
   0.000692729      32.9234 
    0.00069279      33.1577 
   0.000692811      33.1732 
   0.000692864      33.0533 
   0.000692918      32.6711 
   0.000692968      32.0737 
   0.000693019      31.2068 
   0.000693056      30.4335 
    0.00069311      29.0656 
   0.000693163      27.5034 
   0.000693216      25.7497 
   0.000693275      23.6314 
   0.000693387      19.3586 
   0.000693469      16.2344 
   0.000693513      14.6378 
   0.000693546      13.4802 
   0.000693584      12.2474 
   0.000693621       11.091 
   0.000693649      10.2775 
   0.000693677      9.51223 
   0.000693708      8.74213 
   0.000693738      8.03002 
   0.000693768      7.37575 
   0.000693798      6.77859 
   0.000693829      6.23721 
   0.000693851      5.86886 
   0.000693876      5.49547 
   0.000693901      5.15643 
   0.000693926      4.85032 
   0.000693951      4.57564 
   0.000693976      4.33082 
   0.000694001       4.1143 
   0.000694026      3.92447 
   0.000694049      3.77382 
   0.000694069      3.65508 
    0.00069409      3.55134 
    0.00069412      3.42208 
   0.000694151      3.32214 
   0.000694181      3.24908 
   0.000694213          3.2 
    0.00069424      3.17625 
   0.000694266      3.16856 
   0.000694295      3.17651 
   0.000694324      3.19964 
    0.00069436       3.2487 
   0.000694403      3.33448 
   0.000694451      3.45559 
   0.000694495      3.59019 
   0.000694544      3.76262 
   0.000694613      4.02845 
    0.00069479      4.76556 
   0.000694869      5.06174 
   0.000694927      5.25111 
   0.000694991      5.42288 
   0.000695035      5.51485 
   0.000695091      5.60254 
   0.000695153      5.66032 
   0.000695227      5.68265 
   0.000695289      5.67121 
   0.000695531       5.5407 
   0.000695589       5.5293 
   0.000695652      5.54241 
   0.000695717      5.59384 
   0.000695761      5.65841 
   0.000695806      5.75095 
    0.00069584      5.84552 
   0.000695876      5.96959 
   0.000695913       6.1259 
   0.000695951      6.31986 
   0.000695989      6.55121 
   0.000696032        6.858 
   0.000696067      7.15304 
   0.000696103      7.48567 
   0.000696137      7.84528 
   0.000696171      8.23984 
   0.000696223      8.89343 
   0.000696274      9.61379 
   0.000696343       10.651 
   0.000696481      12.7928 
   0.000696543      13.6824 
   0.000696593       14.321 
   0.000696635      14.7806 
   0.000696677      15.1742 
   0.000696723      15.5069 
   0.000696768      15.7303 
   0.000696816      15.8506 
    0.00069684       15.867 
   0.000696888      15.8126 
    0.00069693      15.6789 
   0.000696984      15.3949 
   0.000697033      15.0398 
   0.000697085      14.5924 
   0.000697157      13.8669 
   0.000697258      12.7244 
   0.000697441      10.5055 
   0.000697637      8.10301 
   0.000697721      7.11873 
   0.000697783      6.43896 
   0.000697832      5.94352 
   0.000697872      5.56551 
   0.000697906      5.28257 
   0.000697937      5.04435 
   0.000697968       4.8424 
   0.000697998      4.67165 
   0.000698022      4.55948 
   0.000698044      4.47795 
   0.000698072      4.40395 
   0.000698093      4.37091 
   0.000698114      4.35801 
   0.000698135      4.36602 
   0.000698153      4.38972 
   0.000698174      4.43994 
   0.000698196      4.51424 
   0.000698217      4.61312 
   0.000698239      4.73698 
    0.00069826      4.88609 
   0.000698282      5.06059 
   0.000698304      5.26049 
   0.000698332      5.55751 
   0.000698357      5.86848 
   0.000698383      6.21414 
   0.000698409      6.59332 
   0.000698435       7.0044 
   0.000698467       7.5565 
   0.000698496      8.10545 
   0.000698541      8.98687 
   0.000698593       10.097 
   0.000698733      13.1779 
   0.000698794      14.4553 
   0.000698842      15.3719 
   0.000698882      16.0874 
   0.000698923      16.7278 
    0.00069896      17.2433 
   0.000699012      17.8349 
   0.000699053      18.2138 
   0.000699093      18.5014 
   0.000699137      18.7368 
   0.000699188      18.9141 
   0.000699249      19.0195 
   0.000699283      19.0393 
   0.000699386      18.9879 
    0.00069951      18.7864 
   0.000699607      18.4984 
   0.000699683      18.1293 
   0.000699741      17.7263 
   0.000699794      17.2413 
    0.00069984      16.7305 
   0.000699881      16.1935 
   0.000699935      15.3669 
   0.000699996      14.3151 
    0.00070005      13.2722 
   0.000700135      11.5408 
   0.000700227      9.65354 
   0.000700284      8.54556 
   0.000700322      7.85487 
    0.00070036      7.21304 
   0.000700386       6.8091 
   0.000700412      6.43306 
   0.000700437      6.08652 
   0.000700463      5.77078 
   0.000700489      5.48682 
   0.000700515      5.23535 
    0.00070054      5.01674 
   0.000700566      4.83113 
   0.000700589      4.69517 
   0.000700611      4.58434 
   0.000700636      4.48974 
   0.000700657      4.43545 
   0.000700677      4.40035 
   0.000700698       4.3839 
   0.000700708       4.3825 
   0.000700738      4.40456 
   0.000700769      4.46419 
   0.000700789      4.52352 
    0.00070082       4.6386 
    0.00070085      4.78323 
    0.00070088      4.95434 
   0.000700911       5.1487 
   0.000700957      5.48034 
   0.000701003      5.84567 
   0.000701168      7.25214 
   0.000701228      7.72433 
   0.000701285      8.12996 
   0.000701345      8.48845 
   0.000701391      8.71854 
   0.000701432      8.88186 
   0.000701476      9.02435 
    0.00070154      9.16884 
   0.000701598      9.25155 
   0.000701786      9.41211 
   0.000701853      9.51164 
   0.000701919      9.66757 
   0.000701976      9.85052 
   0.000702044      10.1338 
   0.000702078      10.2975 
   0.000702282      11.3933 
   0.000702346      11.6914 
   0.000702419       11.961 
   0.000702481      12.1053 
   0.000702543      12.1714 
   0.000702566      12.1761 
   0.000702636      12.1333 
   0.000702726      11.9854 
   0.000702867      11.7139 
    0.00070294      11.6428 
   0.000702965      11.6395 
   0.000703031      11.6913 
   0.000703079      11.7909 
   0.000703142      12.0005 
   0.000703199      12.2641 
   0.000703258      12.6037 
   0.000703347      13.2063 
   0.000703509      14.3676 
   0.000703591      14.8758 
   0.000703659      15.2076 
   0.000703708      15.3755 
   0.000703756       15.479 
   0.000703804      15.5115 
   0.000703864       15.448 
   0.000703917      15.2894 
   0.000703977      14.9949 
   0.000704023      14.6802 
   0.000704084      14.1635 
   0.000704143      13.5469 
   0.000704193      12.9523 
   0.000704264      12.0133 
   0.000704334       10.996 
   0.000704487      8.73042 
   0.000704534      8.07806 
    0.00070458      7.46156 
   0.000704627      6.89027 
   0.000704662      6.49621 
   0.000704696      6.13466 
   0.000704731      5.80773 
   0.000704758      5.57987 
   0.000704789      5.34774 
   0.000704819       5.1449 
    0.00070485      4.97168 
   0.000704879      4.83293 
   0.000704908      4.72548 
   0.000704936      4.64346 
   0.000704965      4.58664 
   0.000704993      4.55472 
   0.000705014      4.54688 
   0.000705048      4.56255 
   0.000705074       4.5966 
   0.000705107      4.66903 
   0.000705138      4.76361 
   0.000705172      4.89503 
   0.000705206       5.0568 
   0.000705243      5.26226 
   0.000705285      5.53433 
    0.00070533      5.85957 
   0.000705397      6.38521 
    0.00070553      7.47622 
   0.000705586      7.89903 
   0.000705628      8.17849 
    0.00070567      8.41516 
   0.000705713      8.60074 
   0.000705754      8.72687 
   0.000705794      8.79062 
   0.000705816      8.80149 
   0.000705846       8.7867 
   0.000705886      8.71513 
   0.000705926      8.58592 
   0.000705966      8.40245 
   0.000706003      8.18863 
    0.00070604      7.93737 
    0.00070609      7.54826 
    0.00070614      7.11605 
    0.00070625      6.09036 
   0.000706318      5.46252 
   0.000706363      5.06346 
   0.000706408      4.68798 
   0.000706447      4.38834 
   0.000706479      4.15593 
   0.000706512      3.94076 
   0.000706544      3.74336 
   0.000706576      3.56393 
   0.000706609       3.4024 
   0.000706641      3.25847 
   0.000706673      3.13165 
   0.000706704      3.02641 
   0.000706733      2.93982 
   0.000706762      2.86536 
   0.000706806      2.77497 
   0.000706849      2.70813 
   0.000706893      2.66254 
   0.000706935      2.63659 
    0.00070698      2.62604 
   0.000706987      2.62587 
   0.000707025      2.63121 
   0.000707077       2.6534 
   0.000707129       2.6898 
   0.000707206      2.76405 
   0.000707439      3.03681 
   0.000707543      3.14166 
   0.000707647      3.22313 
   0.000707879       3.3593 
   0.000707956      3.42398 
   0.000708003      3.47766 
   0.000708055      3.55586 
   0.000708105      3.65595 
   0.000708142      3.74708 
   0.000708179      3.85583 
   0.000708212      3.97229 
   0.000708246      4.10697 
   0.000708279      4.26163 
   0.000708313        4.438 
   0.000708347      4.63782 
    0.00070838      4.86275 
   0.000708414       5.1144 
   0.000708448      5.39427 
   0.000708482      5.71216 
   0.000708517      6.06239 
   0.000708551      6.44589 
   0.000708585      6.86324 
    0.00070862      7.31464 
   0.000708654      7.79976 
   0.000708706      8.58877 
   0.000708748      9.27616 
   0.000708797      10.1348 
   0.000708871      11.5074 
   0.000709064      15.3098 
   0.000709134      16.6175 
   0.000709204      17.8221 
   0.000709267      18.7898 
   0.000709325      19.5562 
   0.000709386      20.2496 
   0.000709454      20.8551 
   0.000709518      21.2644 
   0.000709585      21.5242 
   0.000709648      21.6191 
   0.000709655      21.6207 
   0.000709721      21.5501 
   0.000709792       21.312 
   0.000709863      20.9222 
    0.00070993      20.4346 
   0.000710011       19.723 
   0.000710233       17.614 
   0.000710332      16.7654 
    0.00071046       15.813 
   0.000710592      14.8344 
   0.000710662      14.2256 
   0.000710725      13.6037 
   0.000710793      12.8224 
   0.000710862       11.912 
   0.000710917      11.1366 
      0.000711      9.86761 
   0.000711123      7.95157 
    0.00071118      7.11205 
    0.00071122      6.54355 
   0.000711257      6.05743 
   0.000711294      5.60336 
   0.000711326      5.23776 
   0.000711356      4.92425 
   0.000711385      4.63426 
   0.000711422      4.30489 
   0.000711459      4.01188 
   0.000711496      3.75408 
    0.00071152      3.60098 
   0.000711557      3.39804 
   0.000711582       3.2796 
   0.000711618      3.13018 
   0.000711653      3.00524 
   0.000711686      2.90903 
   0.000711717      2.83575 
   0.000711756      2.76305 
   0.000711786      2.72028 
   0.000711821      2.68478 
   0.000711857      2.66118 
   0.000711902      2.65068 
   0.000711907      2.65063 
   0.000711941      2.65614 
    0.00071199      2.68069 
   0.000712032      2.71573 
   0.000712084      2.77543 
   0.000712133      2.84818 
     0.0007122      2.96852 
   0.000712267      3.11118 
   0.000712328      3.25745 
   0.000712396       3.4381 
    0.00071247      3.65247 
   0.000712562      3.94002 
   0.000712652      4.24409 
   0.000712752      4.61787 
   0.000712843      4.98696 
   0.000712968      5.53174 
   0.000713109      6.15053 
   0.000713176      6.41498 
   0.000713243      6.63783 
   0.000713297      6.77562 
   0.000713357      6.87877 
   0.000713398       6.9145 
   0.000713427      6.92232 
   0.000713477      6.90246 
   0.000713538      6.82381 
   0.000713586      6.72816 
   0.000713646      6.57049 
    0.00071384      5.97877 
   0.000713909      5.80785 
   0.000713967      5.69773 
   0.000714013      5.63497 
   0.000714071       5.5873 
   0.000714144      5.56855 
   0.000714245        5.589 
   0.000714366      5.61889 
   0.000714405      5.61915 
   0.000714486      5.59938 
   0.000714637      5.53479 
   0.000714657      5.53233 
   0.000714712      5.54762 
   0.000714756      5.59186 
   0.000714799      5.67497 
   0.000714828      5.75679 
   0.000714857      5.86299 
   0.000714886      5.99616 
   0.000714915       6.1587 
   0.000714947      6.37386 
    0.00071498      6.63556 
    0.00071501       6.9193 
    0.00071504      7.24189 
   0.000715071      7.60339 
   0.000715103      8.03115 
   0.000715138      8.53129 
   0.000715173      9.07488 
   0.000715224      9.96067 
   0.000715274       10.881 
   0.000715411       13.469 
   0.000715461      14.3624 
   0.000715506      15.0982 
   0.000715549        15.71 
   0.000715592      16.2207 
   0.000715632      16.5877 
    0.00071567      16.8428 
   0.000715705      16.9843 
    0.00071574      17.0391 
   0.000715777      17.0002 
   0.000715822      16.8264 
   0.000715865      16.5389 
   0.000715913      16.0983 
   0.000715968      15.4658 
   0.000716032      14.6101 
   0.000716128      13.2814 
   0.000716187      12.5147 
   0.000716232      12.0133 
   0.000716271      11.6521 
   0.000716305      11.3842 
    0.00071634      11.1815 
   0.000716375      11.0474 
    0.00071641      10.9837 
   0.000716422      10.9781 
   0.000716455      11.0045 
   0.000716488      11.0894 
   0.000716521      11.2286 
   0.000716565        11.49 
   0.000716608      11.8235 
   0.000716672      12.3995 
   0.000716799      13.6297 
   0.000716846      14.0318 
   0.000716888      14.3232 
   0.000716935       14.576 
   0.000716977      14.7121 
   0.000717012      14.7629 
   0.000717029      14.7649 
   0.000717064      14.7243 
   0.000717113      14.5677 
   0.000717161      14.3151 
   0.000717221      13.8767 
   0.000717294       13.223 
   0.000717434      11.8703 
   0.000717499       11.301 
   0.000717561      10.8452 
   0.000717613      10.5242 
   0.000717669      10.2555 
   0.000717729      10.0315 
   0.000717801      9.83773 
   0.000717912      9.63237 
    0.00071806      9.43119 
   0.000718142      9.36118 
   0.000718184      9.34922 
   0.000718235      9.36605 
   0.000718295      9.44266 
   0.000718342       9.5508 
   0.000718395        9.727 
   0.000718448      9.95904 
   0.000718483      10.1414 
   0.000718574      10.6873 
   0.000718707      11.5147 
   0.000718773      11.8582 
   0.000718834      12.0964 
   0.000718889      12.2328 
   0.000718951      12.2998 
    0.00071897       12.303 
   0.000719037      12.2635 
   0.000719195      12.0658 
   0.000719228      12.0531 
   0.000719276      12.0786 
   0.000719317      12.1518 
   0.000719367      12.3131 
   0.000719418      12.5667 
   0.000719459      12.8394 
   0.000719515      13.2838 
   0.000719601      14.1001 
   0.000719697      15.0422 
   0.000719757      15.5522 
   0.000719804       15.857 
   0.000719845      16.0333 
    0.00071989      16.1209 
     0.0007199      16.1233 
   0.000719936      16.0787 
   0.000719975      15.9341 
   0.000720013      15.6883 
   0.000720054      15.3264 
   0.000720094      14.8633 
   0.000720141      14.2085 
   0.000720182      13.5645 
   0.000720229      12.7393 
   0.000720327      10.8912 
    0.00072039       9.7233 
   0.000720431      9.00204 
   0.000720458      8.55222 
   0.000720492      8.03456 
   0.000720527      7.57339 
   0.000720552      7.26927 
   0.000720578      7.00415 
   0.000720606      6.76399 
   0.000720627      6.61415 
   0.000720648      6.49554 
   0.000720669      6.40894 
   0.000720691      6.35496 
   0.000720715      6.33371 
   0.000720733      6.34628 
   0.000720755      6.39183 
   0.000720774      6.46132 
     0.0007208      6.59579 
   0.000720825      6.77695 
   0.000720853      7.01973 
   0.000720881      7.32148 
   0.000720909      7.67265 
   0.000720935        8.031 
   0.000720973      8.63282 
   0.000721011      9.30143 
   0.000721062       10.274 
   0.000721133      11.7083 
   0.000721225       13.591 
   0.000721284      14.6846 
   0.000721323      15.3383 
   0.000721366      15.9641 
     0.0007214      16.3896 
   0.000721441      16.7967 
   0.000721477      17.0577 
    0.00072151      17.2087 
   0.000721543      17.2796 
   0.000721554      17.2855 
   0.000721588      17.2499 
   0.000721622      17.1304 
   0.000721669      16.8501 
   0.000721708      16.5187 
    0.00072176      15.9608 
    0.00072182      15.1971 
   0.000721965        13.21 
   0.000722002        12.73 
   0.000722057      12.0859 
   0.000722101      11.6544 
   0.000722144      11.2976 
   0.000722187      11.0233 
   0.000722229      10.8328 
   0.000722271      10.7183 
   0.000722302      10.6803 
    0.00072232      10.6759 
   0.000722372      10.7287 
   0.000722425      10.8679 
   0.000722477      11.0755 
   0.000722565      11.5222 
   0.000722745      12.5523 
   0.000722867      13.1698 
   0.000722987      13.6916 
   0.000723132      14.2428 
   0.000723262      14.6524 
   0.000723331      14.8077 
   0.000723409      14.8916 
   0.000723422      14.8937 
    0.00072349      14.8382 
   0.000723541      14.7157 
   0.000723591      14.5177 
   0.000723646      14.2152 
   0.000723709       13.764 
   0.000723772      13.2104 
    0.00072385      12.4109 
   0.000723967      11.0829 
   0.000724075      9.85341 
   0.000724133       9.2339 
   0.000724183      8.74388 
   0.000724243      8.20145 
   0.000724292        7.811 
   0.000724334      7.50797 
   0.000724396      7.11181 
    0.00072445      6.81424 
   0.000724512      6.51838 
   0.000724576      6.26326 
    0.00072463      6.08547 
   0.000724688      5.92905 
    0.00072474      5.81823 
   0.000724797      5.73047 
