#ZVView-data-copy:  12-Mar-2026 01:26:21
#=======================================
#
#name:   JEFF-4.0: U-235(N,F)
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  82122
#data...
#            X            Y
#          MeV        barns
   0.000950726      6.33968 
   0.000950757      6.49597 
   0.000950792       6.6885 
   0.000950816       6.8416 
   0.000950853      7.08597 
    0.00095088      7.28266 
   0.000950925      7.62551 
   0.000950928      7.65284 
   0.000950939      7.74139 
    0.00095095       7.8305 
   0.000950971      8.01335 
   0.000951016      8.40355 
   0.000951065      8.84229 
   0.000951138      9.51092 
   0.000951154      9.65763 
   0.000951199      10.0532 
   0.000951243        10.43 
   0.000951286      10.7647 
   0.000951328      11.0677 
   0.000951373      11.3438 
   0.000951418      11.5719 
   0.000951426      11.6076 
   0.000951451      11.7058 
   0.000951476      11.7861 
   0.000951505      11.8578 
   0.000951535      11.9031 
    0.00095154      11.9083 
   0.000951551      11.9164 
    0.00095158      11.9204 
    0.00095161      11.8982 
   0.000951659       11.804 
   0.000951706      11.6573 
   0.000951749      11.4704 
   0.000951793      11.2453 
   0.000951839      10.9765 
   0.000951885      10.6854 
   0.000951956      10.2153 
   0.000952027      9.75542 
   0.000952073      9.47945 
   0.000952119      9.23053 
   0.000952165      9.01339 
   0.000952211      8.83277 
   0.000952261      8.67862 
   0.000952305      8.57993 
   0.000952349      8.51301 
   0.000952393      8.47382 
   0.000952436      8.45754 
   0.000952482      8.45848 
   0.000952528       8.4704 
    0.00095262      8.49583 
   0.000952674      8.49233 
   0.000952737      8.45497 
   0.000952784      8.39615 
   0.000952823      8.32645 
   0.000952861      8.23641 
   0.000952873      8.20474 
   0.000952899      8.12807 
   0.000952925      8.04255 
   0.000952959      7.91989 
   0.000952992      7.78518 
   0.000953042      7.56843 
   0.000953091      7.33603 
    0.00095319       6.8539 
   0.000953239      6.61972 
   0.000953288      6.40104 
   0.000953338      6.20382 
   0.000953387      6.03322 
   0.000953423      5.92783 
   0.000953454      5.84942 
   0.000953486      5.78409 
   0.000953517      5.73172 
   0.000953549      5.69193 
   0.000953573      5.66902 
   0.000953598      5.65306 
   0.000953623      5.64339 
   0.000953647      5.63945 
   0.000953672      5.64049 
   0.000953696      5.64574 
   0.000953746       5.6655 
   0.000953777      5.68186 
   0.000953808      5.69886 
   0.000953871      5.72702 
   0.000953921       5.7357 
    0.00095397      5.72533 
   0.000953988      5.71567 
    0.00095404      5.66764 
   0.000954091      5.58636 
   0.000954135      5.48909 
    0.00095415      5.45099 
   0.000954194      5.31875 
   0.000954238      5.16124 
   0.000954245      5.13239 
   0.000954276      5.00761 
   0.000954306       4.8733 
   0.000954359      4.61646 
   0.000954431      4.23504 
   0.000954485      3.94307 
   0.000954537      3.65089 
   0.000954591      3.36596 
   0.000954644      3.09743 
    0.00095469      2.88335 
   0.000954712      2.78433 
   0.000954735      2.69111 
   0.000954758      2.60408 
   0.000954781      2.52358 
   0.000954804      2.44992 
   0.000954827      2.38333 
   0.000954856       2.3097 
   0.000954885       2.2479 
   0.000954911      2.20162 
   0.000954938      2.16564 
   0.000954964      2.13962 
   0.000954991      2.12361 
   0.000955018      2.11728 
   0.000955044       2.1204 
    0.00095507      2.13258 
   0.000955097      2.15345 
   0.000955136      2.19848 
   0.000955174       2.2596 
   0.000955213      2.33528 
   0.000955251      2.42379 
   0.000955292      2.53099 
   0.000955333      2.64947 
   0.000955386      2.81756 
   0.000955427      2.95828 
   0.000955454      3.05352 
   0.000955481      3.15223 
     0.0009555      3.22593 
   0.000955535      3.36679 
    0.00095555       3.4281 
   0.000955556      3.45313 
   0.000955575      3.53596 
   0.000955595      3.62112 
   0.000955602      3.65184 
   0.000955624      3.75147 
   0.000955646      3.85408 
   0.000955689      4.07072 
   0.000955719      4.22859 
   0.000955749      4.39481 
   0.000955792       4.6567 
   0.000955836      4.94227 
   0.000955883      5.28395 
   0.000955931      5.65941 
   0.000955947      5.79183 
    0.00095599      6.17785 
   0.000956034       6.5941 
   0.000956078      7.03974 
   0.000956121      7.51286 
   0.000956165       8.0104 
   0.000956209      8.52826 
   0.000956252      9.06134 
   0.000956296      9.60368 
   0.000956399      10.8852 
   0.000956486      11.9089 
   0.000956561      12.7079 
   0.000956605      13.1196 
   0.000956662      13.5955 
   0.000956695      13.8334 
     0.0009567      13.8701 
   0.000956714      13.9599 
   0.000956727      14.0443 
   0.000956754      14.1989 
   0.000956808      14.4488 
   0.000956855      14.6028 
   0.000956889      14.6801 
   0.000956922      14.7286 
   0.000956969      14.7491 
   0.000957015      14.7178 
   0.000957058      14.6461 
   0.000957066      14.6267 
   0.000957089      14.5655 
   0.000957113      14.4927 
   0.000957159      14.3118 
   0.000957195      14.1405 
   0.000957231      13.9432 
   0.000957278      13.6501 
   0.000957303       13.472 
   0.000957351      13.1041 
   0.000957396      12.7217 
     0.0009574      12.6824 
   0.000957414      12.5599 
   0.000957427      12.4345 
   0.000957454      12.1764 
   0.000957499      11.7162 
   0.000957543      11.2551 
   0.000957606      10.5547 
   0.000957693      9.56097 
   0.000957748      8.92941 
   0.000957803      8.31531 
   0.000957847      7.85187 
    0.00095789      7.41135 
   0.000957933      6.99841 
   0.000957977      6.61773 
   0.000958024      6.24023 
   0.000958072      5.90609 
   0.000958119      5.61689 
   0.000958153      5.43821 
   0.000958186      5.28171 
   0.000958219      5.14612 
   0.000958253      5.03055 
   0.000958297      4.90859 
    0.00095834      4.81624 
   0.000958391      4.74128 
   0.000958434      4.70395 
   0.000958474      4.68862 
   0.000958509       4.6888 
   0.000958527      4.69366 
   0.000958569      4.71723 
   0.000958572      4.71954 
    0.00095858       4.7256 
   0.000958587      4.73207 
   0.000958602      4.74659 
    0.00095863      4.78051 
   0.000958682      4.86155 
   0.000958739       4.9804 
   0.000958771      5.05867 
   0.000958791      5.11661 
   0.000958848      5.29951 
   0.000958877      5.40463 
   0.000958903      5.50816 
   0.000958929      5.61972 
   0.000958936      5.65229 
    0.00095894      5.66856 
   0.000958952      5.72338 
   0.000958964      5.77975 
   0.000958967      5.79711 
    0.00095898      5.85894 
   0.000958993      5.92192 
   0.000959018      6.05481 
   0.000959062      6.29943 
   0.000959145      6.80317 
   0.000959247      7.45022 
   0.000959298      7.76622 
   0.000959349      8.06188 
     0.0009594      8.32711 
   0.000959451      8.55005 
   0.000959502      8.72172 
    0.00095953      8.79048 
   0.000959557      8.83945 
   0.000959584      8.86942 
   0.000959614      8.88001 
   0.000959644      8.86603 
    0.00095965      8.86083 
   0.000959667      8.84035 
   0.000959683      8.81259 
   0.000959716      8.73551 
   0.000959744      8.64996 
   0.000959771      8.54636 
   0.000959823      8.30545 
   0.000959855      8.12415 
   0.000959888      7.92528 
   0.000959914      7.75755 
    0.00095994      7.58287 
   0.000959966      7.40233 
   0.000959992      7.21768 
   0.000960017      7.03069 
   0.000960043      6.84314 
   0.000960069      6.65676 
   0.000960095      6.47324 
   0.000960128       6.2459 
    0.00096016      6.02959 
   0.000960193      5.82638 
   0.000960226       5.6387 
   0.000960252      5.50331 
   0.000960278      5.37958 
   0.000960303      5.26814 
   0.000960329      5.16941 
   0.000960355      5.08368 
   0.000960381      5.01103 
   0.000960407      4.95135 
   0.000960432       4.9044 
   0.000960468      4.86006 
   0.000960503      4.83706 
   0.000960538      4.83342 
   0.000960573      4.84672 
   0.000960625      4.89116 
   0.000960676      4.95678 
   0.000960714      5.01212 
   0.000960751      5.06965 
   0.000960777      5.10858 
   0.000960803       5.1457 
   0.000960828      5.17855 
   0.000960852      5.20792 
   0.000960855      5.21045 
   0.000960861      5.21739 
   0.000960868      5.22392 
    0.00096088      5.23612 
   0.000960906      5.25625 
   0.000960922      5.26538 
   0.000960934      5.27131 
   0.000960949      5.27596 
   0.000960968      5.27877 
    0.00096097      5.27883 
   0.000960974      5.27884 
   0.000960978      5.27868 
   0.000960988       5.2774 
   0.000960999      5.27488 
   0.000961024      5.26402 
   0.000961049      5.24585 
   0.000961074      5.22061 
   0.000961099      5.18824 
   0.000961147      5.10794 
   0.000961198      4.99966 
   0.000961202      4.98892 
   0.000961214      4.96074 
   0.000961225      4.93181 
   0.000961248      4.87091 
   0.000961259      4.83932 
   0.000961285      4.76684 
   0.000961318       4.6648 
   0.000961329      4.63189 
   0.000961346      4.57647 
   0.000961361       4.5315 
   0.000961385      4.45185 
    0.00096144      4.27357 
   0.000961493      4.10315 
   0.000961541       3.9535 
   0.000961589      3.81104 
   0.000961637      3.67635 
   0.000961666      3.59947 
   0.000961719      3.46639 
   0.000961772      3.34208 
    0.00096181      3.25602 
   0.000961849      3.17284 
   0.000961902      3.06071 
   0.000961943      2.97465 
   0.000961969      2.91833 
   0.000961996      2.86156 
      0.000962      2.85114 
   0.000962018      2.81179 
   0.000962036      2.77259 
   0.000962046      2.74908 
    0.00096205       2.7412 
   0.000962059      2.72128 
   0.000962068      2.70144 
   0.000962085       2.6613 
     0.0009621      2.62595 
   0.000962115      2.58988 
    0.00096213       2.5538 
   0.000962145      2.51698 
    0.00096216      2.47967 
   0.000962175      2.44189 
    0.00096218      2.43155 
   0.000962195      2.39319 
    0.00096221      2.35466 
   0.000962225      2.31521 
    0.00096224      2.27564 
   0.000962271      2.19344 
   0.000962277      2.17794 
   0.000962294      2.13125 
   0.000962303      2.10782 
   0.000962329      2.03735 
   0.000962335      2.02167 
   0.000962338      2.01384 
   0.000962345      1.99465 
   0.000962352      1.97547 
   0.000962366      1.93719 
   0.000962396      1.85841 
    0.00096245        1.717 
   0.000962503      1.58299 
   0.000962548      1.48083 
   0.000962592      1.38761 
   0.000962624      1.32682 
   0.000962656      1.27212 
   0.000962687        1.224 
   0.000962719      1.18301 
   0.000962746      1.15391 
   0.000962773      1.13024 
     0.0009628      1.11208 
   0.000962827      1.09955 
   0.000962854      1.09255 
   0.000962881      1.09109 
   0.000962908      1.09508 
   0.000962935      1.10433 
   0.000962955      1.11427 
   0.000962974       1.1268 
   0.000963001      1.14812 
   0.000963028      1.17385 
   0.000963055      1.20361 
   0.000963082      1.23701 
   0.000963109       1.2736 
   0.000963136       1.3129 
   0.000963163      1.35441 
    0.00096319      1.39744 
   0.000963222      1.44986 
   0.000963254      1.50294 
   0.000963318      1.60713 
   0.000963367      1.68206 
   0.000963416      1.74875 
   0.000963443      1.78105 
    0.00096347      1.80968 
   0.000963497       1.8343 
   0.000963524      1.85456 
   0.000963551       1.8704 
   0.000963578      1.88157 
   0.000963592      1.88569 
   0.000963619      1.88958 
   0.000963638      1.88958 
    0.00096364      1.88943 
   0.000963647       1.8888 
   0.000963653      1.88792 
   0.000963666      1.88533 
   0.000963673      1.88353 
   0.000963701      1.87336 
   0.000963733      1.85636 
   0.000963765      1.83423 
   0.000963798      1.80761 
   0.000963836      1.77198 
   0.000963868      1.73919 
     0.0009639      1.70531 
   0.000963964      1.63953 
   0.000964002      1.60544 
    0.00096404      1.57787 
   0.000964069      1.56263 
   0.000964098      1.55388 
    0.00096413      1.55304 
   0.000964162      1.56284 
   0.000964178      1.57221 
   0.000964194       1.5847 
    0.00096421      1.60051 
   0.000964226      1.61981 
   0.000964255       1.6645 
   0.000964284      1.72191 
   0.000964311      1.78547 
   0.000964337       1.8603 
   0.000964363      1.94735 
    0.00096439      2.04627 
   0.000964416      2.15801 
   0.000964442      2.28182 
   0.000964468      2.41809 
   0.000964494       2.5667 
   0.000964526      2.76523 
   0.000964559      2.98119 
   0.000964591       3.2136 
   0.000964623      3.46035 
   0.000964655      3.72141 
   0.000964687      3.99415 
   0.000964719      4.27642 
   0.000964751      4.56489 
   0.000964879      5.73709 
    0.00096492      6.09378 
   0.000964961      6.43153 
   0.000964993      6.67978 
   0.000965025      6.90938 
   0.000965057      7.11756 
   0.000965089      7.30128 
   0.000965133      7.51024 
   0.000965165      7.62951 
    0.00096519      7.70105 
   0.000965214      7.75441 
    0.00096524      7.79114 
   0.000965283       7.8071 
   0.000965307      7.79145 
   0.000965332      7.75873 
   0.000965373      7.66511 
   0.000965421      7.49738 
   0.000965462      7.31158 
   0.000965503      7.09097 
   0.000965544      6.84059 
   0.000965585      6.56777 
   0.000965655      6.06122 
   0.000965726      5.53715 
   0.000965767      5.23662 
   0.000965808      4.94604 
   0.000965849      4.66842 
    0.00096589      4.40884 
   0.000965919       4.2329 
   0.000965956      4.02897 
   0.000965994      3.84447 
    0.00096602      3.72709 
   0.000966046      3.62023 
   0.000966072      3.52349 
   0.000966098      3.43685 
   0.000966133      3.33493 
   0.000966169      3.25135 
   0.000966209      3.17629 
    0.00096625      3.12361 
   0.000966258      3.11638 
   0.000966279      3.09913 
   0.000966301      3.08766 
    0.00096631      3.08452 
   0.000966313      3.08366 
   0.000966323      3.08166 
   0.000966333      3.08078 
   0.000966353      3.08233 
   0.000966362      3.08456 
   0.000966397      3.10167 
   0.000966433      3.13201 
   0.000966464      3.16854 
   0.000966494      3.21437 
   0.000966533      3.28511 
   0.000966565      3.35481 
   0.000966601      3.44319 
   0.000966636      3.54307 
   0.000966678      3.67622 
   0.000966714      3.80128 
    0.00096674      3.89925 
   0.000966757      3.96984 
   0.000966762      3.98986 
   0.000966781      4.06728 
   0.000966798       4.1436 
     0.0009668       4.1511 
   0.000966804      4.17064 
   0.000966809      4.19033 
   0.000966818      4.23018 
   0.000966823      4.25447 
   0.000966838      4.32438 
   0.000966862      4.44119 
   0.000966889      4.57426 
    0.00096692      4.73699 
   0.000966974      5.02395 
   0.000966979      5.05092 
   0.000966989      5.10841 
   0.000966999      5.16565 
    0.00096702      5.28086 
   0.000967061      5.51274 
     0.0009671      5.73035 
   0.000967153      6.02278 
   0.000967207      6.29919 
   0.000967253      6.51822 
   0.000967299      6.71332 
   0.000967352      6.90275 
   0.000967406      7.04652 
    0.00096743      7.09517 
   0.000967476      7.15756 
    0.00096751      7.17759 
   0.000967556      7.16908 
   0.000967603       7.1175 
   0.000967654       7.0162 
   0.000967705      6.87071 
   0.000967766      6.64974 
   0.000967817      6.42872 
   0.000967868      6.18413 
   0.000967896      6.04309 
   0.000967924      5.89855 
   0.000967933      5.84981 
   0.000967956      5.72743 
   0.000967979      5.60446 
   0.000968002      5.48158 
   0.000968026      5.35995 
   0.000968051      5.22675 
   0.000968077      5.09647 
   0.000968101      4.97519 
   0.000968125      4.85731 
   0.000968151      4.73735 
   0.000968155       4.7163 
   0.000968173      4.63814 
    0.00096819      4.56242 
   0.000968207      4.49092 
    0.00096821      4.47938 
   0.000968219      4.44159 
   0.000968229      4.40497 
   0.000968247      4.33374 
   0.000968253      4.31282 
   0.000968268      4.25616 
   0.000968284      4.20224 
   0.000968315      4.10196 
   0.000968351      3.99585 
   0.000968382      3.91675 
   0.000968413      3.84767 
   0.000968447      3.78301 
   0.000968481      3.72931 
   0.000968503      3.69936 
   0.000968534      3.66527 
   0.000968565      3.63899 
   0.000968627      3.60675 
    0.00096865      3.60085 
   0.000968697      3.59671 
   0.000968745      3.60151 
   0.000968776      3.60802 
   0.000968807      3.61629 
   0.000968858      3.63196 
   0.000968889      3.64187 
    0.00096892      3.65141 
    0.00096894      3.65713 
   0.000968955      3.66138 
    0.00096897      3.66533 
   0.000968979      3.66742 
   0.000968991      3.67018 
      0.000969      3.67213 
   0.000969009      3.67397 
   0.000969027       3.6774 
   0.000969046       3.6805 
   0.000969065      3.68309 
   0.000969084      3.68528 
   0.000969121      3.68835 
   0.000969159      3.69043 
   0.000969188      3.69157 
   0.000969217      3.69261 
   0.000969255      3.69436 
   0.000969293      3.69715 
   0.000969345      3.70377 
   0.000969397      3.71477 
   0.000969438      3.72719 
   0.000969535      3.76865 
   0.000969601      3.80404 
   0.000969666      3.84094 
   0.000969704      3.86102 
   0.000969742      3.87883 
   0.000969772      3.89039 
   0.000969801       3.8995 
   0.000969839      3.90706 
   0.000969877       3.9092 
   0.000969891      3.90852 
   0.000969924      3.90366 
    0.00096995      3.89651 
   0.000969951      3.89604 
   0.000969955      3.89474 
   0.000969959      3.89337 
   0.000969966      3.89049 
   0.000969981      3.88403 
   0.000970005      3.87212 
   0.000970029       3.8577 
   0.000970069       3.8287 
    0.00097011      3.79485 
   0.000970169      3.73969 
    0.00097021      3.69998 
    0.00097025       3.6607 
   0.000970286      3.62837 
   0.000970321      3.59862 
   0.000970356      3.57236 
   0.000970391      3.55035 
    0.00097042      3.53555 
   0.000970464      3.52026 
   0.000970505      3.51371 
   0.000970546       3.5142 
   0.000970586      3.52122 
   0.000970627      3.53385 
   0.000970675      3.55443 
   0.000970723      3.57893 
   0.000970804      3.62272 
   0.000970852      3.64608 
   0.000970893      3.66268 
   0.000970926      3.67354 
   0.000970964      3.68261 
   0.000970987       3.6865 
      0.000971      3.68818 
   0.000971036      3.69086 
   0.000971079      3.69117 
   0.000971123      3.68974 
   0.000971168      3.68863 
   0.000971236      3.69352 
   0.000971281      3.70523 
   0.000971325      3.72695 
   0.000971359      3.75223 
   0.000971393      3.78608 
   0.000971427      3.82933 
   0.000971462      3.88259 
   0.000971478      3.91123 
   0.000971526      4.01095 
    0.00097157      4.12017 
   0.000971615      4.24503 
   0.000971659      4.38337 
   0.000971703      4.53223 
   0.000971808      4.90438 
   0.000971897      5.20906 
   0.000971957       5.3937 
   0.000972001      5.51157 
   0.000972046      5.61206 
    0.00097205      5.62022 
   0.000972063      5.64666 
   0.000972077      5.67133 
   0.000972109      5.72266 
    0.00097212      5.73878 
   0.000972123      5.74265 
    0.00097213      5.75204 
   0.000972137      5.76082 
   0.000972152      5.77707 
   0.000972186      5.80837 
   0.000972223      5.83129 
    0.00097226      5.84496 
   0.000972297      5.85136 
    0.00097236      5.85162 
   0.000972434      5.84832 
   0.000972507      5.85751 
   0.000972581      5.89219 
   0.000972587       5.8969 
   0.000972614      5.91849 
   0.000972641      5.94431 
   0.000972677      5.98656 
   0.000972681      5.99072 
    0.00097269      6.00261 
   0.000972699      6.01493 
   0.000972718      6.04073 
   0.000972754      6.09605 
   0.000972791       6.1555 
   0.000972828      6.21647 
   0.000972864      6.27689 
   0.000972901      6.33386 
   0.000972938      6.38495 
   0.000972974      6.42763 
   0.000973008      6.45718 
   0.000973043      6.47676 
    0.00097307      6.48326 
   0.000973076      6.48357 
   0.000973093      6.48218 
    0.00097311      6.47746 
   0.000973145      6.45608 
   0.000973162      6.44083 
   0.000973179       6.4216 
   0.000973191      6.40614 
   0.000973208       6.3816 
   0.000973241      6.32311 
   0.000973267      6.26848 
   0.000973296      6.20117 
   0.000973349      6.06021 
    0.00097342      5.84529 
   0.000973526      5.53036 
   0.000973571      5.41316 
   0.000973616      5.31749 
   0.000973662      5.24919 
   0.000973685      5.22699 
   0.000973707      5.21352 
   0.000973736       5.2097 
   0.000973765      5.22136 
   0.000973803      5.26191 
   0.000973829      5.30658 
   0.000973856      5.36496 
   0.000973882      5.43683 
   0.000973908       5.5218 
   0.000973934      5.61931 
   0.000973961      5.72862 
   0.000973987      5.84882 
   0.000974013      5.97886 
   0.000974049      6.17004 
   0.000974085      6.37386 
   0.000974157      6.80339 
   0.000974262      7.42831 
     0.0009743      7.63642 
   0.000974339      7.82625 
   0.000974391      8.05132 
   0.000974444      8.22672 
   0.000974449      8.24003 
   0.000974461        8.272 
   0.000974473      8.30087 
   0.000974498      8.34913 
    0.00097454      8.40213 
   0.000974591      8.41688 
   0.000974636      8.38713 
    0.00097468      8.32214 
   0.000974729      8.21644 
   0.000974773      8.09431 
   0.000974817      7.95483 
   0.000974906      7.65194 
   0.000974991      7.37383 
   0.000975033      7.25144 
   0.000975076      7.14493 
    0.00097514      7.01775 
   0.000975185      6.95551 
   0.000975229      6.91272 
   0.000975273      6.88679 
   0.000975318       6.8739 
   0.000975415      6.86695 
   0.000975504      6.84501 
   0.000975552      6.81008 
   0.000975596      6.75671 
   0.000975605      6.74464 
   0.000975626      6.70744 
   0.000975648      6.66412 
   0.000975689       6.5657 
   0.000975696      6.54529 
   0.000975702      6.52933 
   0.000975721      6.47027 
   0.000975741      6.40616 
   0.000975782      6.25428 
   0.000975823      6.08003 
   0.000975863      5.88647 
   0.000975904      5.67616 
   0.000975945      5.45217 
   0.000976012      5.06885 
   0.000976094      4.59584 
   0.000976134       4.3684 
   0.000976175      4.15249 
   0.000976216      3.95148 
   0.000976257      3.76974 
   0.000976294      3.62318 
   0.000976309      3.56977 
   0.000976324      3.51995 
   0.000976327      3.50769 
   0.000976342      3.46205 
   0.000976346      3.45118 
   0.000976356      3.42203 
   0.000976366      3.39482 
   0.000976387      3.34545 
   0.000976407      3.30291 
   0.000976428      3.26733 
   0.000976448      3.23879 
   0.000976468      3.21738 
   0.000976489      3.20309 
   0.000976509      3.19612 
    0.00097653      3.19642 
    0.00097655      3.20402 
   0.000976571      3.21894 
   0.000976591      3.24121 
   0.000976611      3.27102 
   0.000976632      3.30813 
   0.000976667      3.38999 
   0.000976687       3.4473 
   0.000976706      3.50611 
   0.000976738      3.62326 
    0.00097676      3.71479 
   0.000976769      3.75718 
   0.000976807      3.94338 
   0.000976814      3.98098 
   0.000976836      4.10209 
   0.000976857        4.232 
   0.000976878      4.37214 
     0.0009769      4.52138 
   0.000976929      4.74135 
   0.000976958      4.97945 
   0.000976979      5.16656 
      0.000977      5.36418 
   0.000977043      5.79125 
   0.000977082      6.21727 
   0.000977121      6.67816 
   0.000977152       7.0707 
   0.000977194      7.64477 
   0.000977237      8.25258 
    0.00097728      8.89181 
   0.000977322      9.55282 
   0.000977365      10.2306 
   0.000977407      10.9124 
   0.000977493      12.2497 
   0.000977535       12.883 
   0.000977578       13.475 
   0.000977621      14.0126 
   0.000977663      14.4857 
    0.00097769      14.7493 
   0.000977718      14.9791 
    0.00097776      15.2696 
   0.000977803      15.4679 
   0.000977849      15.5743 
    0.00097787      15.5846 
   0.000977899      15.5591 
   0.000977947      15.4216 
   0.000977973      15.2951 
      0.000978      15.1348 
   0.000978026      14.9423 
   0.000978052      14.7197 
   0.000978105      14.1948 
   0.000978141      13.7835 
   0.000978177      13.3378 
    0.00097823      12.6383 
   0.000978283      11.9084 
   0.000978331      11.2369 
   0.000978369      10.7076 
   0.000978436      9.82614 
   0.000978486      9.22156 
   0.000978513      8.92886 
   0.000978539      8.65526 
   0.000978546      8.58415 
   0.000978573      8.33418 
    0.00097859      8.18749 
   0.000978622       7.9374 
   0.000978624      7.91982 
   0.000978632      7.86263 
    0.00097864      7.80828 
   0.000978656      7.70595 
   0.000978689      7.52034 
   0.000978724      7.36109 
   0.000978757      7.25289 
    0.00097879      7.18103 
   0.000978812      7.15202 
   0.000978835      7.13876 
   0.000978857      7.14056 
    0.00097888      7.15675 
   0.000978921      7.22308 
   0.000978963      7.33191 
   0.000978996      7.44396 
   0.000979029      7.57537 
   0.000979094      7.88453 
   0.000979151      8.18529 
   0.000979208      8.49976 
   0.000979273      8.86308 
   0.000979339      9.20755 
   0.000979363      9.32561 
   0.000979425      9.61208 
    0.00097948      9.83258 
   0.000979546      10.0627 
   0.000979609      10.2539 
   0.000979674        10.43 
   0.000979739      10.5983 
   0.000979815      10.8042 
   0.000979933      11.1669 
   0.000979945      11.2065 
   0.000979978      11.3196 
    0.00098001      11.4361 
   0.000980075      11.6752 
   0.000980146      11.9287 
   0.000980211       12.134 
   0.000980276      12.2903 
   0.000980305      12.3393 
   0.000980341      12.3764 
   0.000980376      12.3867 
    0.00098043      12.3466 
   0.000980437      12.3365 
   0.000980457      12.2998 
   0.000980477      12.2531 
   0.000980517      12.1292 
   0.000980524      12.1046 
   0.000980548      12.0098 
   0.000980571      11.9023 
   0.000980618      11.6504 
   0.000980667      11.3396 
   0.000980716      10.9896 
   0.000980769      10.5761 
   0.000980822      10.1446 
   0.000980871      9.74669 
   0.000980921      9.35962 
    0.00098097      8.99487 
   0.000980994      8.82405 
   0.000981019      8.66239 
   0.000981054      8.44572 
    0.00098109      8.25262 
   0.000981125      8.08426 
   0.000981161      7.94241 
   0.000981197      7.82642 
   0.000981232      7.73632 
   0.000981272      7.66379 
   0.000981312      7.61929 
   0.000981353      7.59923 
   0.000981393      7.59933 
   0.000981491      7.65446 
   0.000981571      7.71736 
    0.00098162       7.7464 
   0.000981655      7.75809 
   0.000981705      7.75702 
    0.00098175      7.73563 
   0.000981804      7.68229 
   0.000981809      7.67638 
   0.000981824      7.65522 
   0.000981839      7.63176 
    0.00098187      7.57851 
   0.000981935      7.43885 
   0.000982001      7.27462 
   0.000982107      6.99202 
   0.000982173      6.83667 
   0.000982238      6.71368 
   0.000982298      6.64024 
   0.000982351      6.61133 
   0.000982404      6.62082 
   0.000982437       6.6461 
    0.00098247      6.68615 
   0.000982529      6.79543 
   0.000982562      6.87495 
   0.000982577       6.9152 
   0.000982622      7.05422 
    0.00098264      7.11511 
   0.000982645      7.13411 
   0.000982664      7.20285 
   0.000982683      7.27453 
   0.000982718      7.41402 
   0.000982735      7.48624 
   0.000982738      7.49964 
   0.000982746      7.53719 
   0.000982755       7.5748 
   0.000982759      7.59537 
   0.000982777      7.67301 
   0.000982794      7.75199 
   0.000982807      7.81398 
    0.00098283      7.92696 
   0.000982847       8.0092 
   0.000982867      8.10975 
   0.000982906       8.3121 
   0.000982918      8.37122 
   0.000982949      8.53454 
   0.000983012      8.86618 
   0.000983074      9.19744 
   0.000983199      9.82749 
   0.000983211      9.88094 
   0.000983233      9.98459 
   0.000983296      10.2472 
   0.000983358      10.4683 
    0.00098341      10.6112 
   0.000983461      10.7144 
   0.000983523      10.7815 
   0.000983586      10.7797 
   0.000983592      10.7761 
   0.000983606      10.7646 
    0.00098362      10.7496 
   0.000983648      10.7094 
   0.000983691       10.624 
     0.0009837      10.6036 
   0.000983721      10.5481 
   0.000983743      10.4866 
   0.000983785       10.351 
   0.000983821       10.223 
   0.000983857      10.0871 
   0.000983926      9.82255 
   0.000983998      9.56379 
    0.00098407       9.3571 
   0.000984083      9.32734 
   0.000984129      9.24587 
   0.000984165      9.20903 
   0.000984185      9.19959 
   0.000984194      9.19783 
   0.000984216      9.20057 
    0.00098422      9.20208 
    0.00098423      9.20735 
   0.000984254      9.22818 
   0.000984262      9.23791 
   0.000984289      9.27827 
   0.000984334      9.37626 
   0.000984358       9.4438 
   0.000984382      9.51975 
   0.000984472      9.85462 
   0.000984562       10.218 
   0.000984607      10.3849 
   0.000984652      10.5281 
   0.000984697      10.6381 
   0.000984738      10.7021 
   0.000984783      10.7262 
   0.000984828      10.6975 
    0.00098484      10.6802 
   0.000984881      10.5915 
   0.000984929      10.4274 
   0.000984981      10.1815 
   0.000985033      9.87045 
   0.000985069      9.62622 
   0.000985104      9.36162 
   0.000985156      8.94458 
   0.000985208      8.50884 
   0.000985274      7.95082 
    0.00098534      7.42191 
   0.000985392      7.04536 
   0.000985444      6.71707 
    0.00098547      6.57412 
   0.000985496      6.44658 
   0.000985522      6.33517 
   0.000985548      6.24076 
   0.000985586      6.13328 
   0.000985624      6.06197 
   0.000985647      6.03551 
   0.000985671      6.02282 
   0.000985694      6.02336 
   0.000985718      6.03664 
   0.000985742       6.0622 
   0.000985765      6.09917 
   0.000985789      6.14687 
   0.000985813       6.2045 
   0.000985839      6.27845 
   0.000985865      6.36219 
   0.000985917        6.554 
   0.000985957      6.71914 
   0.000985997      6.89329 
   0.000986049       7.1256 
   0.000986101      7.35606 
   0.000986148       7.5552 
    0.00098618      7.68616 
   0.000986233       7.8817 
   0.000986237      7.89541 
   0.000986248      7.93197 
   0.000986259      7.96731 
   0.000986281      8.03419 
   0.000986324      8.15075 
   0.000986395       8.2921 
   0.000986434      8.34231 
   0.000986473      8.37167 
   0.000986489      8.37758 
   0.000986532      8.37656 
   0.000986575      8.35039 
   0.000986619      8.29947 
   0.000986662       8.2248 
   0.000986717      8.09705 
   0.000986725      8.07577 
   0.000986752      7.99716 
   0.000986779      7.91086 
   0.000986825      7.74725 
    0.00098683      7.72785 
